x,t=9.00e+03s,t=2.16e+04s,t=8.28e+04s,t=1.09e+05s,t=1.72e+05s,t=2.44e+05s,t=3.60e+05s
2.164321608040200822e-06,-1.699076441061765977e-54,-3.977717010876200199e-35,-8.351289866918476204e-10,2.202731407195809782e+08,6.725077112163466062e+25,8.737903555127981350e+25,8.005049972919426009e+25
2.189195979899497388e-06,5.494998789945596248e-56,7.024197819800710003e-37,-3.068984233725615491e-10,2.893845914442286640e+07,6.068323892019690504e+25,8.109764007202474711e+25,7.430134051902301385e+25
2.214070351758793954e-06,1.721214541016061350e-57,-5.356833649910708012e-39,-6.221424249831710175e-11,4.170786568887460046e+06,5.421834021823126607e+25,7.477712097243388904e+25,6.851496709715617583e+25
2.238944723618090519e-06,4.619773552600331209e-60,9.686075877959220424e-43,-1.147727410757339141e-11,6.598055598877625307e+05,4.791159932293902710e+25,6.850024861464850165e+25,6.276738446765396602e+25
2.263819095477387085e-06,-5.330079376930133880e-60,-7.704870515334192848e-44,-2.127401453270682271e-12,1.145197086692373414e+05,4.180608889362725408e+25,6.234741094043423462e+25,5.713241915376338281e+25
2.288693467336683227e-06,-1.385824224304598594e-60,-4.664603655875693496e-45,-4.110118214398954491e-13,2.178112825637887727e+04,3.592799428494902928e+25,5.639261000681264717e+25,5.167804446390496909e+25
2.313567839195979793e-06,-3.480537864345920178e-61,-3.210908819202948586e-46,-8.415333188680333795e-14,4.531013684568101780e+03,3.028388517551270620e+25,5.070012819226789660e+25,4.646331995515667679e+25
2.338442211055276358e-06,-9.196215371307688868e-62,-2.722625737794547209e-47,-1.840478253002650060e-14,1.028411874049585094e+03,2.486337955459553594e+25,4.532216041018282886e+25,4.153621711835619131e+25
2.363316582914572924e-06,-2.574477015375046559e-62,-2.815980204118438758e-48,-4.314265624367775899e-15,2.539511586744061731e+02,1.965703505085795681e+25,4.029755052711652560e+25,3.693245821449678878e+25
2.388190954773869490e-06,-7.640401494953754878e-63,-3.486237759342012334e-49,-1.084800082956175958e-15,6.800760141999255382e+01,1.470391693550284655e+25,3.565160910709322992e+25,3.267534738518872162e+25
2.413065326633165632e-06,-2.403813689859717170e-63,-5.074145510817353241e-50,-2.923594097828346682e-16,1.968336856227604414e+01,1.015522525834516606e+25,3.139685841676834109e+25,2.877645276580224240e+25
2.437939698492462197e-06,-8.014472485304153963e-64,-8.547138397601963655e-51,-8.429930031876044887e-17,6.135061418384141874e+00,6.299412520607858618e+24,2.753446882763505956e+25,2.523692324446583847e+25
2.462814070351758763e-06,-2.828979860036913852e-64,-1.643723946889816960e-51,-2.594160241162115202e-17,2.051730604683871917e+00,3.469772026496086912e+24,2.405612219652009167e+25,2.204919727767087581e+25
2.487688442211055328e-06,-1.055676300677506260e-64,-3.566602257877902343e-52,-8.495213709864186852e-18,7.334902759269567030e-01,1.744862007860653361e+24,2.094605380766756535e+25,1.919887582794982096e+25
2.512562814070351894e-06,-4.156855278594688277e-65,-8.641498207936736661e-53,-2.951046103778019583e-18,2.792790591250055576e-01,8.431571715180896610e+23,1.818306965508043541e+25,1.666657293681079014e+25
2.537437185929648036e-06,-1.723431104493368804e-65,-2.316490588236501734e-53,-1.083800553007807536e-18,1.128426194596427456e-01,4.079189149872526973e+23,1.574239399857739592e+25,1.442961079227089214e+25
2.562311557788944602e-06,-7.505847906478997413e-66,-6.813913415064372000e-54,-4.193750552467466670e-19,4.821212356671909782e-02,2.019432158001224147e+23,1.359726009888237127e+25,1.246347933561568566e+25
2.587185929648241167e-06,-3.425477125865775821e-66,-2.183011866104683105e-54,-1.703830408017623484e-19,2.170663064699546174e-02,1.032479971004359492e+23,1.172020643805952323e+25,1.074302577868449739e+25
2.612060301507537733e-06,-1.634109223857867317e-66,-7.566196319905531512e-55,-7.242813544344028569e-20,1.026458715599772725e-02,5.468289595728223168e+22,1.008407777510092092e+25,9.243373394940157720e+24
2.636934673366834299e-06,-8.128458227357917191e-67,-2.819612878118109944e-55,-3.210215435551451615e-20,5.081878078655657251e-03,3.000725171422385878e+22,8.662754746756671623e+24,7.940591304391601326e+24
2.661809045226130441e-06,-4.205822210025401683e-67,-1.123435784534220711e-55,-1.478418248103152876e-20,2.626191285449581015e-03,1.704250543821416930e+22,7.431649142820275520e+24,6.812149291234928733e+24
2.686683417085427006e-06,-2.258336605928869744e-67,-4.761164985742647268e-56,-7.049866756288336886e-21,1.412540572050980693e-03,1.000126773316056148e+22,6.368007079679467165e+24,5.837196373832714636e+24
2.711557788944723572e-06,-1.255564937605502818e-67,-2.136120591674820139e-56,-3.468541351126358001e-21,7.886236803539512516e-04,6.053099604266983621e+21,5.451061740935186020e+24,4.996701343152387364e+24
2.736432160804020138e-06,-7.212129306121106691e-68,-1.010164020533614876e-56,-1.754314790891989884e-21,4.558520675954917298e-04,3.771094717764302537e+21,4.662073436721100525e+24,4.273489896562880137e+24
2.761306532663316703e-06,-4.271391366626604939e-68,-5.014961908626728905e-57,-9.086194006200100458e-22,2.721590364714897899e-04,2.413821721612243173e+21,3.984289187354243284e+24,3.652207909249917416e+24
2.786180904522613269e-06,-2.603232805926611748e-68,-2.604032159491750540e-57,-4.798740169188724408e-22,1.674530387898585297e-04,1.584548169300262257e+21,3.402848047116617658e+24,3.119234892765318001e+24
2.811055276381909411e-06,-1.629671192970181064e-68,-1.409443487219574810e-57,-2.571731080481390124e-22,1.059562602005287258e-04,1.064934566580166590e+21,2.904652677231285153e+24,2.662566456449374704e+24
2.835929648241205977e-06,-1.046128277199839177e-68,-7.926981752858045682e-58,-1.390251047737985272e-22,6.881412218114047168e-05,7.315670698514271437e+20,2.478222638368338003e+24,2.271679965952273306e+24
2.860804020100502542e-06,-6.874962941869981312e-69,-4.619245720817206659e-58,-7.521966384010197684e-23,4.578869688011731549e-05,5.129034000039913718e+20,2.113540654488809948e+24,1.937393723601935141e+24
2.885678391959799108e-06,-4.618536313592286672e-69,-2.781514925911237779e-58,-4.027441667257816878e-23,3.116267858700942341e-05,3.664712653607204291e+20,1.801899709403454438e+24,1.651726885282220796e+24
2.910552763819095673e-06,-3.167214035706534965e-69,-1.726535259623259905e-58,-2.095032234013015043e-23,2.165814749512531368e-05,2.664843706176056197e+20,1.535756203396957016e+24,1.407764912121300832e+24
2.935427135678391816e-06,-2.214206599484287311e-69,-1.102237238947685489e-58,-1.022076011085507848e-23,1.534880043630909482e-05,1.969531988472773345e+20,1.308592411913325409e+24,1.199533533879021901e+24
2.960301507537688381e-06,-1.576116871590650664e-69,-7.222375465412946101e-59,-4.283677270541274056e-24,1.107610670167081641e-05,1.477643323421982065e+20,1.114790034879545730e+24,1.021882867422881290e+24
2.985175879396984947e-06,-1.140980136197582462e-69,-4.847977937868619238e-59,-1.046072124770478320e-24,8.127989428731508792e-06,1.124005499205360353e+20,9.495155932436305921e+23,8.703823867411743480e+23
3.010050251256281512e-06,-8.390729952279222899e-70,-3.327742843219130601e-59,6.617349742703014754e-25,6.057762045313218499e-06,8.658770905873740595e+19,8.086177217801949681e+23,7.412267916522107028e+23
3.034924623115578078e-06,-6.261582826627371416e-70,-2.332036129336543872e-59,1.501826895275950317e-24,4.579800392507233306e-06,6.747601480026383974e+19,6.885359433320872878e+23,6.311523965850807991e+23
3.059798994974874220e-06,-4.736706049654744893e-70,-1.665912569345748260e-59,1.852817748349999335e-24,3.508152546004231937e-06,5.313550165625872384e+19,5.862202244162706148e+23,5.373633989159345078e+23
3.084673366834170786e-06,-3.628556789085190255e-70,-1.211366468270723442e-59,1.932793482371844432e-24,2.719690706962235294e-06,4.223972857305835110e+19,4.990604547472432195e+23,4.574672417667485354e+23
3.109547738693467351e-06,-2.812062329680299314e-70,-8.953935762081405051e-60,1.867824618177288141e-24,2.131575671481608957e-06,3.386421490472913715e+19,4.248249249767930819e+23,3.894182233702729672e+23
3.134422110552763917e-06,-2.202567475107438878e-70,-6.719001922094498000e-60,1.730700824936018479e-24,1.687228640963351156e-06,2.735600354887630029e+19,3.616068688609692887e+23,3.314684975149683730e+23
3.159296482412060483e-06,-1.741964419675596275e-70,-5.112227943540862609e-60,1.563115460548729366e-24,1.347451786130527386e-06,2.224801824598836429e+19,3.077781669256765091e+23,2.821256377423817416e+23
3.184170854271356625e-06,-1.389832771826802107e-70,-3.939267893383685053e-60,1.388517927249513448e-24,1.084718598473494473e-06,1.820205685650170675e+19,2.619493632608366808e+23,2.401159878853725572e+23
3.209045226130653190e-06,-1.117696372983717327e-70,-3.070634405838482638e-60,1.219633641523207173e-24,8.794475305226604529e-07,1.497035224129355571e+19,2.229352145955630340e+23,2.043530833606416804e+23
3.233919597989949756e-06,-9.052485114941714329e-71,-2.418678007286404319e-60,1.062900175091878059e-24,7.175357072575942035e-07,1.236933467392272179e+19,1.897250639181181606e+23,1.739104945960161913e+23
3.258793969849246322e-06,-7.378381809858259857e-71,-1.923176778345070084e-60,9.211005302498619425e-25,5.887049028503047890e-07,1.026151437722411213e+19,1.614574046870116709e+23,1.479985115691076624e+23
3.283668341708542887e-06,-6.047752562872269625e-71,-1.542164672079069886e-60,7.949322756426607198e-25,4.853783392665838531e-07,8.542832856972619776e+18,1.373980729867114602e+23,1.259441537712305251e+23
3.308542713567839029e-06,-4.981743466193057734e-71,-1.246001986245409331e-60,6.839433693478402671e-25,4.019088962494301818e-07,7.133739108927015936e+18,1.169215719203584082e+23,1.071740512509880005e+23
3.333417085427135595e-06,-4.121573169229544647e-71,-1.013485006324471322e-60,5.870885090338563616e-25,3.340428166606873298e-07,5.972830037473974272e+18,9.949509408125482330e+22,9.119979879757877608e+22
3.358291457286432160e-06,-3.422973784524468241e-71,-8.292578902011552143e-61,5.030569535356237860e-25,2.785430546589219832e-07,5.012273978585091072e+18,8.466486367603565317e+22,7.760543640010830643e+22
3.383165829145728726e-06,-2.852276541814916473e-71,-6.820682308266670138e-61,4.304623101997464040e-25,2.329220293488256630e-07,4.214486115394821632e+18,7.204446974687303015e+22,6.603675482971740255e+22
3.408040201005025292e-06,-2.383628822825734506e-71,-5.635766758637330349e-61,3.679489249665665746e-25,1.952501310351986693e-07,3.549690933532415488e+18,6.130490616724568460e+22,5.619216572732609554e+22
3.432914572864321434e-06,-1.996997038072353590e-71,-4.675350892209440612e-61,3.142480542458093881e-25,1.640171937208693659e-07,2.994118773204282880e+18,5.216607302169250497e+22,4.781491126698184068e+22
3.457788944723617999e-06,-1.676720400739515371e-71,-3.892128283995691308e-61,2.682040537504843172e-25,1.380313483974458769e-07,2.528659561586577408e+18,4.438952805872173475e+22,4.068641970072691147e+22
3.482663316582914565e-06,-1.410454315271617959e-71,-3.249919719957774116e-61,2.287829555451737825e-25,1.163444947650416847e-07,2.137848938924076288e+18,3.777230659297711070e+22,3.462064030180671960e+22
3.507537688442211131e-06,-1.188391661725484452e-71,-2.720788325122059298e-61,1.950709972520137371e-25,9.819689218254025328e-08,1.809098049237000448e+18,3.214165399406829476e+22,2.945921483605019093e+22
3.532412060301507696e-06,-1.002683925474556393e-71,-2.282963240330838919e-61,1.662677134812406112e-25,8.297559946454180228e-08,1.532103413008006656e+18,2.735053718328194577e+22,2.506736311697636590e+22
3.557286432160803838e-06,-8.470071996236458048e-72,-1.919330955596975885e-61,1.416763775432515576e-25,7.018302912655079851e-08,1.298390973327442944e+18,2.327382078435757130e+22,2.133037782228160794e+22
3.582160804020100404e-06,-7.162340404026179617e-72,-1.616328877714147641e-61,1.206934551380983574e-25,5.941294914448749986e-08,1.100960921408726016e+18,1.980501012422735587e+22,1.815063891936410180e+22
3.607035175879396970e-06,-6.061832718183917562e-72,-1.363126462239569873e-61,1.027980353178847422e-25,5.033201306730508363e-08,9.340088314403920640e+17,1.685347750032628200e+22,1.544507108278411670e+22
3.631909547738693535e-06,-5.134276400495934427e-72,-1.151013710476529060e-61,8.754177462287354172e-26,4.266542710726197150e-08,7.927050421985313280e+17,1.434210033181746476e+22,1.314297867027638282e+22
3.656783919597990101e-06,-4.351447364503709809e-72,-9.729404634760995704e-62,7.453962731106530464e-26,3.618573803742263668e-08,6.730188542061835520e+17,1.220525026634197736e+22,1.118420240679817341e+22
3.681658291457286243e-06,-3.690005368210744713e-72,-8.231662684920963207e-62,6.346147556971239901e-26,3.070399431238143597e-08,5.715774809109210240e+17,1.038708126200073342e+22,9.517550128370731188e+21
3.706532663316582809e-06,-3.130577201404967695e-72,-6.969919902946360405e-62,5.402467952261037904e-26,2.606272638894422685e-08,4.855521601729809920e+17,8.840072316227519775e+21,8.099460951654643270e+21
3.731407035175879374e-06,-2.657029606308143140e-72,-5.905523497927942482e-62,4.598751327706149352e-26,2.213033263839861453e-08,4.125656516135367680e+17,7.523787051745557873e+21,6.892868228779763302e+21
3.756281407035175940e-06,-2.255888608664088957e-72,-5.006542441086919122e-62,3.914342480022637282e-26,1.879655977086038724e-08,3.506166954627182720e+17,6.403817953285055185e+21,5.866231765091433316e+21
3.781155778894472505e-06,-1.915872700353916219e-72,-4.246497469457961646e-62,3.331604436834811281e-26,1.596884204821062209e-08,2.980180172596098560e+17,5.450887814064599204e+21,4.992714145652094796e+21
3.806030150753769071e-06,-1.627515225365786299e-72,-3.603355924617177269e-62,2.835486256516569118e-26,1.356931931317966704e-08,2.533452216199541440e+17,4.640085016194421096e+21,4.249479742702894449e+21
3.830904522613065637e-06,-1.382857171751396617e-72,-3.058730454520121627e-62,2.413150045396266939e-26,1.153239538558366032e-08,2.153944932085353280e+17,3.950212735653826265e+21,3.617098153891130245e+21
3.855778894472361779e-06,-1.175195927508388944e-72,-2.597235885608961688e-62,2.053649918609920464e-26,9.802729514877167536e-09,1.831474617377031040e+17,3.363235117507201729e+21,3.079036529817501041e+21
3.880653266331658768e-06,-9.988788218636897536e-73,-2.205969764764860561e-62,1.747656242875353494e-26,8.333577091245798259e-09,1.557419249702249280e+17,2.863805985302050243e+21,2.621227557870476722e+21
3.905527638190954910e-06,-8.491327354574486644e-73,-1.874090323973428050e-62,1.487219167147601822e-26,7.085413698709834591e-09,1.324473847194280960e+17,2.438867794175273730e+21,2.231701836093171958e+21
3.930402010050251899e-06,-7.219229331594830466e-73,-1.592471747452724629e-62,1.265566115275400643e-26,6.024790289996533788e-09,1.126445543764256800e+17,2.077310364858547700e+21,1.900275046183134036e+21
3.955276381909548041e-06,-6.138357039697594746e-73,-1.353421200389175809e-62,1.076928551832118305e-26,5.123377829969318004e-09,9.580815635083478400e+16,1.769680492362347577e+21,1.618281761595428176e+21
3.980150753768845030e-06,-5.219804947761351875e-73,-1.150445524997043580e-62,9.163939215686289094e-27,4.357167966459939962e-09,8.149245424434035200e+16,1.507934848637070475e+21,1.378348941776603841e+21
4.005025125628141172e-06,-4.439080801542436596e-73,-9.780581219701198032e-63,7.797791970517710909e-27,3.705802715390537983e-09,6.931906525507549600e+16,1.285229727121466458e+21,1.174203198116473078e+21
4.029899497487437315e-06,-3.775419789612622713e-73,-8.316185296901531372e-63,6.635229462980889653e-27,3.152011214415479324e-09,5.896667900410231200e+16,1.095742137940085178e+21,1.000506797984453231e+21
4.054773869346734304e-06,-3.211208547093329598e-73,-7.071987470945704800e-63,5.645932542243838678e-27,2.681135621625915350e-09,5.016237405046759200e+16,9.345175804665707889e+20,8.527181230088024228e+20
4.079648241206030446e-06,-2.731500537720143729e-73,-6.014715339494597417e-63,4.804092020071426028e-27,2.280731449919166555e-09,4.267427614558000800e+16,7.973405162243789947e+20,7.269729359902537155e+20
4.104522613065327435e-06,-2.323607682356067785e-73,-5.116168490444469041e-63,4.087739313872679625e-27,1.940230212154738839e-09,3.630534532316084000e+16,6.806241577210877051e+20,6.199833540805948867e+20
4.129396984924623577e-06,-1.976755773966660340e-73,-4.352433150956305282e-63,3.478176013221991135e-27,1.650654342936748407e-09,3.088811419852434000e+16,5.813166932022317548e+20,5.289518882138420019e+20
4.154271356783919719e-06,-1.681793377451995907e-73,-3.703221754424024187e-63,2.959487869021936854e-27,1.404376063566007559e-09,2.628022889293771200e+16,4.968214965823815025e+20,4.514983022767449702e+20
4.179145728643216708e-06,-1.430945666164731076e-73,-3.151316667598748524e-63,2.518130796127628377e-27,1.194913247286695766e-09,2.236066800522901200e+16,4.249292371378952602e+20,3.855973803881231155e+20
4.204020100502512850e-06,-1.217606078878251264e-73,-2.682101001743369269e-63,2.142578280053813760e-27,1.016756484331584576e-09,1.902653496959350800e+16,3.637601144417459896e+20,3.295259756444821750e+20
4.228894472361809839e-06,-1.036159855987559714e-73,-2.283162402027834056e-63,1.823021124125266677e-27,8.652224887730232113e-10,1.619033571649106000e+16,3.117147085883433943e+20,2.818179562095714304e+20
4.253768844221105982e-06,-8.818344821520158343e-74,-1.943958119615180803e-63,1.551111798916342571e-27,7.363297697893734382e-10,1.377766739240001800e+16,2.674321608934224036e+20,2.412258710012361769e+20
4.278643216080402124e-06,-7.505728639064265894e-74,-1.655531637084210956e-63,1.319746790993781741e-27,6.266931387030937738e-10,1.172525547609789800e+16,2.297545918331820769e+20,2.066883328431118090e+20
4.303517587939699113e-06,-6.389257361661088656e-74,-1.410272729665369270e-63,1.122881319135458658e-27,5.334341639673314191e-10,9.979286343951926000e+15,1.976968260074409820e+20,1.773022663842151793e+20
4.328391959798995255e-06,-5.439603458317056806e-74,-1.201714171999778324e-63,9.553716163161887946e-28,4.541051383501546724e-10,8.493990501375158000e+15,1.704206326282665329e+20,1.522992952464379085e+20
4.353266331658292244e-06,-4.631829237106628286e-74,-1.024359397434347178e-63,8.128406848010973773e-28,3.866245013565689069e-10,7.230438571227154000e+15,1.472128080704821166e+20,1.310256510586479084e+20
4.378140703517588386e-06,-3.944728436954330169e-74,-8.735363273559241791e-64,6.915640369567239480e-28,3.292219779801949886e-10,6.155517925229499000e+15,1.274665274559265178e+20,1.129250791019156111e+20
4.403015075376884528e-06,-3.360266935174268451e-74,-7.452733459876505951e-64,5.883724508081217332e-28,2.803919624154061057e-10,5.241062736864308000e+15,1.106654777026250179e+20,9.752429362805676442e+19
4.427889447236181517e-06,-2.863107549707265043e-74,-6.361940287919285804e-64,5.005692097932565416e-28,2.388539007663562743e-10,4.463114368979337000e+15,9.637035718586810368e+19,8.442060256984085299e+19
4.452763819095477660e-06,-2.440206218951080603e-74,-5.434277621570354031e-64,4.258596716418659564e-28,2.035186169572137033e-10,3.801292507090886000e+15,8.420738903020466995e+19,7.327137807720751104e+19
4.477638190954774649e-06,-2.080468785160755422e-74,-4.645338361979399547e-64,3.622913313170337688e-28,1.734596866777844278e-10,3.238260410726408500e+15,7.385854769653537178e+19,6.378509757189479629e+19
4.502512562814070791e-06,-1.774459248140971306e-74,-3.974369657603441673e-64,3.082028156272243802e-28,1.478891000171181312e-10,2.759270164108679500e+15,6.505324332247409459e+19,5.571372107401297101e+19
4.527386934673366933e-06,-1.514151742876167696e-74,-3.403725089235229584e-64,2.621804793985294235e-28,1.261365683783645610e-10,2.351775934447752500e+15,5.756124638767075328e+19,4.884620549148253389e+19
4.552261306532663922e-06,-1.292719668186707988e-74,-2.918399171803666618e-64,2.230214709379607004e-28,1.076319286141581164e-10,2.005105050172178250e+15,5.118666770511275622e+19,4.300298629011228262e+19
4.577135678391960064e-06,-1.104356387098747319e-74,-2.505631750557488549e-64,1.897023029991853444e-28,9.189017981978561663e-11,1.710178242290305000e+15,4.576283633209478349e+19,3.803128225536415334e+19
4.602010050251257053e-06,-9.441227615051853520e-75,-2.154571758522894975e-64,1.613521089212243703e-28,7.849875817524403604e-11,1.459271691596348250e+15,4.114794147195561574e+19,3.380110057779357286e+19
4.626884422110553195e-06,-8.078174974508366203e-75,-1.855991400065248853e-64,1.372298857506860317e-28,6.710671457254438747e-11,1.245814627937200250e+15,3.722132441350152192e+19,3.020183780530666291e+19
4.651758793969849337e-06,-6.918668827983144831e-75,-1.602043177999511305e-64,1.167051301375979946e-28,5.741551013060317208e-11,1.064217165062276125e+15,3.388032355148577178e+19,2.713938778544495411e+19
4.676633165829146327e-06,-5.932310127831924360e-75,-1.386053327441748815e-64,9.924136130720298574e-29,4.917118746036284315e-11,9.097238509088608750e+14,3.103758999296904397e+19,2.453368097722697728e+19
4.701507537688442469e-06,-5.093240350856462227e-75,-1.202346190686414445e-64,8.438210075083139402e-29,4.215771185664580367e-11,7.782890898682018750e+14,2.861880355889117594e+19,2.231659079119638528e+19
4.726381909547739458e-06,-4.379463163771479953e-75,-1.046094890874324687e-64,7.173894240462501638e-29,3.619130744039372228e-11,6.664711687058575000e+14,2.656072945945357517e+19,2.043015221314587443e+19
4.751256281407035600e-06,-3.772267468521116103e-75,-9.131943608260882870e-65,6.098140166233102652e-29,3.111563948402874321e-11,5.713421066891138750e+14,2.480956482967014605e+19,1.882504613242153779e+19
4.776130653266331742e-06,-3.255736664870965629e-75,-8.001533763094241142e-65,5.182827801734491018e-29,2.679771642513041645e-11,4.904109660899300625e+14,2.331953189056931021e+19,1.745930974323504333e+19
4.801005025125628731e-06,-2.816331238468885729e-75,-7.040027463449022522e-65,4.404030565901556985e-29,2.312440400377834393e-11,4.215586126017551875e+14,2.205168095021204685e+19,1.629723929869594624e+19
4.825879396984924873e-06,-2.442533712425172926e-75,-6.222172405751051826e-65,3.741389998849573170e-29,1.999946005042473353e-11,3.629822156810991250e+14,2.097287194551186637e+19,1.530845652685454950e+19
4.850753768844221862e-06,-2.124546640827375456e-75,-5.526491967626774038e-65,3.177583664703634787e-29,1.734101213132016743e-11,3.131480343391339375e+14,2.005490789428711834e+19,1.446711429744796262e+19
4.875628140703518004e-06,-1.854035717063905625e-75,-4.934720598999135039e-65,2.697872401087984888e-29,1.507941188976011244e-11,2.707512512051215312e+14,1.927379759909234278e+19,1.375122076914256077e+19
4.900502512562814147e-06,-1.623911255370301216e-75,-4.431323664698656558e-65,2.289715083730267200e-29,1.315540981146151420e-11,2.346818024891893125e+14,1.860912832403057050e+19,1.314206434507836006e+19
4.925376884422111136e-06,-1.428142312020312972e-75,-4.003089100969309206e-65,1.942440838676950473e-29,1.151860255247399752e-11,2.039953086524840312e+14,1.804353204130939290e+19,1.262372440044748595e+19
4.950251256281407278e-06,-1.261598569706796053e-75,-3.638780140977367063e-65,1.646970135693967799e-29,1.012611212005108217e-11,1.778883442826575938e+14,1.756223129095519027e+19,1.218265498859868979e+19
4.975125628140704267e-06,-1.119915837528677370e-75,-3.328839973250332045e-65,1.395577473731129700e-29,8.941462279385093091e-12,1.556773993869059688e+14,1.715265277882008166e+19,1.180733064040025088e+19
5.000000000000000409e-06,-9.993816388414790309e-76,-3.065140564585811556e-65,1.181689456205483254e-29,7.933622732196397247e-12,1.367809810407002031e+14,1.680409860923438694e+19,1.148794499520660890e+19
6.593186372745491426e-06,-8.354578324791473476e-77,-1.037980620321381505e-65,-4.366204585722313944e-30,2.793917961559935092e-13,-6.621871756526322266e+12,1.413348216031518925e+19,9.047621587703057408e+18
8.186372745490983291e-06,-3.057134901718218187e-76,-1.489765358367847916e-65,-2.729794464891020909e-31,2.146327681038004553e-12,2.865482484371795312e+13,1.476058820137183437e+19,9.630188370089072640e+18
9.779559118236473461e-06,-3.021079194558167093e-76,-1.451908712131386365e-65,-2.151385822816086516e-31,2.123451061220649276e-12,2.844162649161088672e+13,1.473170546547963699e+19,9.611439360414210048e+18
1.137274549098196363e-05,-2.985349755446820122e-76,-1.414999449513258995e-65,-1.586135663488569189e-31,2.100757061080690494e-12,2.822890022588641406e+13,1.470279717583782707e+19,9.592668026287788032e+18
1.296593186372745380e-05,-2.950014051659668673e-76,-1.379028464319812338e-65,-1.032561616990056445e-31,2.078303225636886242e-12,2.801776616658033203e+13,1.467388441807761818e+19,9.573893692197228544e+18
1.455911823647294736e-05,-2.915067965262653184e-76,-1.343971904877747321e-65,-4.904822325782796218e-32,2.056087037074761596e-12,2.780821235953847656e+13,1.464496720321090970e+19,9.555116364524617728e+18
1.615230460921843753e-05,-2.880507417442524146e-76,-1.309806525382898677e-65,4.028141063380350061e-33,2.034106001896525030e-12,2.760022690491776172e+13,1.461604554156689818e+19,9.536336049034035200e+18
1.774549098196392770e-05,-2.846328370377502485e-76,-1.276509670967430201e-65,5.599057771416837246e-32,2.012357652560454360e-12,2.739379799261092188e+13,1.458711944347398349e+19,9.517552751492261888e+18
1.933867735470941787e-05,-2.812526826839752834e-76,-1.244059262677544461e-65,1.068564906347094207e-31,1.990839547212691101e-12,2.718891390158498828e+13,1.455818891925385216e+19,9.498766477663188992e+18
2.093186372745490804e-05,-2.779098829801534325e-76,-1.212433782833047148e-65,1.566430443475854523e-31,1.969549269421717919e-12,2.698556299919196484e+13,1.452925397922036941e+19,9.479977233311627264e+18
2.252505010020040160e-05,-2.746040462045044558e-76,-1.181612260759104577e-65,2.053671670121497956e-31,1.948484427915560358e-12,2.678373374049311719e+13,1.450031463368590131e+19,9.461185024214697984e+18
2.411823647294589177e-05,-2.713347845775931278e-76,-1.151574258880698539e-65,2.530455534419030637e-31,1.927642656321703970e-12,2.658341466760890234e+13,1.447137089295804416e+19,9.442389856145051648e+18
2.571142284569138194e-05,-2.681017142240423578e-76,-1.122299859170593528e-65,2.996946680853128157e-31,1.907021612909653331e-12,2.638459440903866797e+13,1.444242276733744742e+19,9.423591734875541504e+18
2.730460921843687550e-05,-2.649044551346087864e-76,-1.093769649941802754e-65,3.453307479705018652e-31,1.886618980336161626e-12,2.618726167902346875e+13,1.441347026712178278e+19,9.404790666182182912e+18
2.889779559118236567e-05,-2.617426311286131867e-76,-1.065964712975811140e-65,3.899698056142274970e-31,1.866432465393067386e-12,2.599140527688021875e+13,1.438451340260513792e+19,9.385986655840258048e+18
3.049098196392785584e-05,-2.586158698167239204e-76,-1.038866610978009804e-65,4.336276318955606611e-31,1.846459798757710506e-12,2.579701408636315625e+13,1.435555218407626547e+19,9.367179709629296640e+18
3.208416833667334940e-05,-2.555238025640919171e-76,-1.012457375352033920e-65,4.763197988946870243e-31,1.826698734745928363e-12,2.560407707502451562e+13,1.432658662181549056e+19,9.348369833330259968e+18
3.367735470941883618e-05,-2.524660644538322647e-76,-9.867194942848858477e-66,5.180616626972284151e-31,1.807147051067577901e-12,2.541258329357721875e+13,1.429761672609783398e+19,9.329557032729690112e+18
3.527054108216432974e-05,-2.494422942508491002e-76,-9.616359011349537331e-66,5.588683661644857855e-31,1.787802548584572170e-12,2.522252187525990234e+13,1.426864250719346074e+19,9.310741313612627968e+18
3.686372745490981652e-05,-2.464521343660019889e-76,-9.371899631152149271e-66,5.987548416700081819e-31,1.768663051071402257e-12,2.503388203520448828e+13,1.423966397537494630e+19,9.291922681764485120e+18
3.845691382765531008e-05,-2.434952308206081154e-76,-9.133654702641365082e-66,6.377358138028731706e-31,1.749726404978122367e-12,2.484665306982669141e+13,1.421068114090659635e+19,9.273101142973206528e+18
4.005010020040080364e-05,-2.405712332112822524e-76,-8.901466246969348083e-66,6.758258020380686292e-31,1.730990479195760314e-12,2.466082435619825391e+13,1.418169401404343091e+19,9.254276703029000192e+18
4.164328657314629042e-05,-2.376797946751043184e-76,-8.675180301300896574e-66,7.130391233743680913e-31,1.712453164824151184e-12,2.447638535144780469e+13,1.415270260503543603e+19,9.235449367722659840e+18
4.323647294589178398e-05,-2.348205718551186984e-76,-8.454646816721598203e-66,7.493898949400655600e-31,1.694112374942150566e-12,2.429332559215626172e+13,1.412370692412954624e+19,9.216619142847133696e+18
4.482965931863727753e-05,-2.319932248661566442e-76,-8.239719558741225713e-66,7.848920365669539203e-31,1.675966044380204104e-12,2.411163469373691797e+13,1.409470698156403302e+19,9.197786034200052736e+18
4.642284569138276432e-05,-2.291974172609823377e-76,-8.030256010326447406e-66,8.195592733329200457e-31,1.658012129495263294e-12,2.393130234983869141e+13,1.406570278757757952e+19,9.178950047577512960e+18
